word,sentence,sense,llm_annotation
ಮಂಡಿ,ಮಂಡಿ ಮಾರುಕಟ್ಟೆ ನವೀಕರಣ ಕೆಲಸವೂ ನಡೆದಿಲ್ಲ.,2,2
ಮಂಡಿ,ಮಂಡಿ ಶಸ್ತ್ರ Read more…,1,1
ಮಂಡಿ,ಇದಕ್ಕೆ ಪ್ರತಿಕ್ರಿಯಿಸಿದ ಸೀನುರವರು ಸೇವೆ ಮಾಡುವವರಿದ್ದರೆ ಸುಮ್ಮನೆ ಕೂತಿರುವವರಿಗೂ ಮಂಡಿ ನೋವು ಎಂಬ ಗಾದೆಯಂತೆ ಕೆಲವು ಮನೆಗಳಲ್ಲಿ ನೆರವಾದಾಕ್ಷಣಕ್ಕೇ ಅವಲಂಬನೆ ಹೆಚ್ಚಾಗಿಬಿಡುವು ಸಾಧ್ಯತೆಗಳಿರುವುದಾಗಿ ತಿಳಿಸಿದರು.,1,1
ಮಂಡಿ,"ಫೆ.1 ವಿತ್ತ ಸಚಿವರು ಕೇಂದ್ರ ಬಜೆಟ್’ನ್ನು ಮಂಡಿಸಲಿದ್ದು, ಅದು ಪ್ರಧಾನಿ ನರೇಂದ್ರ ಮೋದಿ ನೇತೃತ್ವದ ಕೇಂದ್ರ ಸರಕಾರ ಮಂಡಿ ಸಲಿರುವ ಪೂರ್ಣ ಪ್ರಮಾಣ ಬಜೆಟ್ ಆಗಿರಲಿದೆ ಎಂದು ತಿಳಿಸಿದ್ದಾರೆ.",2,2
ಮಂಡಿ,ಮಂಡಿ ನೋವು ಇನ್ನು ಮುಂತಾದ ಸಮಸ್ಯೆಗಳಿಗೆ ಎಳ್ಳೆಣ್ಣೆಯಲ್ಲಿ ಇದೆ ನೋಡಿ ಸೂಕ್ತ ಪರಿಹಾರ..!,1,1
ಮಂಡಿ,"ಮೈಸೂರು: ಇಲ್ಲಿನ ಕೇಂದ್ರ ಕಾರಾಗೃಹದ ಕೈದಿಗಳಿಗೆ ಮತ್ತು ಬರಿಸುವ ಮಾತ್ರೆಗಳನ್ನು ರವಾನೆ ಮಾಡುತ್ತಿರುವುದು ಕಂಡು ಬಂದಿದ್ದು, ಮಂಡಿ ಠಾಣೆಯಲ್ಲಿ ದೂರು ದಾಖಲಾಗಿದೆ.",2,2
ಮಂಡಿ,"ಪ್ರಕೃತಿ ಚಿಕಿತ್ಸೆಯಲ್ಲಿ ಇದರ ಉಪಯೋಗ ಅತ್ಯಮೂಲ್ಯ, ಇದನ್ನು ಮಂಡಿ ನೋವು (ಆರ್ತೈತಟಿಸ್)ನಲ್ಲಿ ಸಾಸಿವೆ ಪಟ್ಟಿ ಮಾಡಿ ಉಪಯೋಗಿಸುತ್ತಾರೆ.",1,1
ಮಂಡಿ,ಹಿಮಾಚಲ ಪ್ರದೇಶದ ಮಂಡಿ ಜಿಲ್ಲೆಯ ಸಣ್ಣ ತಜುನ್ ಗ್ರಾಮದ 23 ವರ್ಷದ ಯುವತಿ ದೇಶದ ಅತೀ ಚಿಕ್ಕ ಸರಪಂಚ್ ಎಂಬ ಖ್ಯಾತಿಗೆ ಪಾತ್ರಳಾಗಿದ್ದಾಳೆ.,2,2
ಮಂಡಿ,ಮಂಡಿ ನೋವನ್ನು ಸುಲಭವಾಗಿ ಓಡಿಸಲು ಈ ರೀತಿ ಮಾಡಿ..!,1,1
ಮಂಡಿ,"ಹಾಗೆಯೇ, ಮಂಡಿ ನೋವಿನಿಂದಾಗಿ ಡೆನ್ಮಾರ್ಕ್‌ ಹಾಗೂ ಫ್ರ್ಯಾನ್ಸ್‌ ಓಪನ್‌ ಟೂರ್ನಿಗಳಿಂದಲೂ ತಪ್ಪಿಸಿಕೊಂಡಿದ್ದರು.",1,1
ಮಂಡಿ,"ಕೀಲು ನೋವು, ಮೂಳೆ ಸವೆತ ಮಂಡಿ ನೋವು ಇತ್ತೀಚೆಗೆ 30, 40 ವರ್ಷದವರಿಗೆ ಸಾಮಾನ್ಯವಾಗಿದೆ.",1,1
ಮಂಡಿ,"ಇಎಸ್ ಮಾದರಿಯು ವೇಗನಿಯತ್ರಣ, ಚಾಲಕ, ಪ್ರಯಾಣಿಕ ಸೇರಿದಂತೆ ಮಂಡಿ ಗಾಲಿಚೀಲಗಳನ್ನು, ದೃಡತೆ ಮತ್ತು ಜಗ್ಗುವಿಕೆಯ ತಡೆ ಸೇರಿದಂತೆ ಎಲ್ಲಾ ಒತ್ತಮ ಸೌಲಭ್ಯಗಳನ್ನು ಹೊಂದಿದೆ.",1,1
ಮಂಡಿ,ಬಾಂಗ್ಲಾದೇಶದ ಮಂಡಿ ಬುಡಕಟ್ಟು ಜನಾಂಗದಲ್ಲಿ ಈ ಪದ್ಧತಿ ಜಾರಿಯಲ್ಲಿದೆ.,2,2
ಮಂಡಿ,"ಮಂಡಿ ಹೌಸ್ ಮೆಟ್ರೊ ಸ್ಟೇಶನ್ ಬಳಿ ಈ ದುರ್ಘಟನೆ ಸಂಭವಿಸಿದ್ದು, ಅವನೊಂದಿಗೆ ರೇಸ್ ಮಾಡುತ್ತಿದ್ದ ಇನ್ನೊಬ್ಬ ಯುವಕನ ಕ್ಯಾಮೆರಾದಲ್ಲಿ ದೃಶ್ಯ ಸೆರೆಯಾಗಿದೆ.",2,2
ಮಂಡಿ,ನಿಮ್ಮ ಮಂಡಿ ಮತ್ತು ಮೊಣ ಕೈಗಳನ್ನು ನೇರವಾಗಿರಿಸಬೇಕು.,1,1
ಮಂಡಿ,-ಎಚ್‌.ಎಸ್‌.ನರೇಂದ್ರ ಮಂಡಿ ಮಾಲೀಕ ಎಪಿಎಂಸಿ,2,2
ಮಂಡಿ,ಹಿಮಾಚಲಪ್ರದೇಶದ ಮಂಡಿ ಜಿಲ್ಲೆಯಲ್ಲಿ ಇರುವ ಸರ್ಕಾಘಾಟ್ ನಲ್ಲಿ ಇತ್ತೀಚೆಗೆ ಒಂದು ರಸ್ತೆ ಅಪಘಾತ ನಡೆಯಿತು.,2,2
ಮಂಡಿ,"ಶಿಮ್ಲಾ: ಇಲ್ಲಿನ ಮಂಡಿ ಪ್ರದೇಶದ ಮನೆಯೊಂದಕ್ಕೆ ಮಧ್ಯರಾತ್ರಿ ನಾಗರಹಾವು ಬಂದಿದ್ದರಿಂದ ತೀವ್ರ ಆತಂಕಗೊಂಡ ಕುಟುಂಬದವರು, ಹಿಮಾಚಲ ಪ್ರದೇಶದ ಮುಖ್ಯಮಂತ್ರಿ ಜೈರಾಂ ಠಾಕೂರ್ ಅವರಿಗೇ ಕರೆ ಮಾಡಿದ್ದಾರೆ.",2,2
ಮಂಡಿ,ಸ್ಕ್ಯಾನ್‌ ಯಂತ್ರ ಹಾಗೂ ಉಚಿತ ಮಂಡಿ ಕೀಲು ಜೋಡಣೆ ಶಸ್ತ್ರಚಿಕಿತ್ಸಾ ಶಿಬಿರಕ್ಕೆ ಆರೋಗ್ಯ ಸಚಿವ ಕೆ.ಆರ್‌.ರಮೇಶ್‌ ಕುಮಾರ್‌ ಶುಕ್ರವಾರ ಚಾಲನೆ ನೀಡಿದರು.,1,1
ಮಂಡಿ,ಇದು ಮಂಡಿ ನೋವು ಕಡಿಮೆ ಮಾಡಲು ಸಹಕಾರಿ.,1,1
ಮತ,ಯಾವುದಕ್ಕೆ ಮತ ಚಲಾಯಿಸಿದ್ದೇವೆ ಎಂದು ಹೇಳದವರು 9% ಇವರೇ ಫಲಿತಾಂಶವನ್ನು ನಿರ್ಧಾರ ಮಾಡಲಿದ್ದಾರೆ.,1,1
ಮತ,ಬೀದರ್‌: ‘ಜಾತಿ ಹೆಸರಲ್ಲಿ ನನಗೆ ಯಾರೂ ಮತ ಹಾಕಿಲ್ಲ.,1,1
ಮತ,ಕರ್ನಾಟಕದಲ್ಲಿ ಬದಲಾವಣೆ ಅಂದರೆ ಕಾಂಗ್ರೆಸ್ ಅಥವ ಬಿಜೆಪಿಗೆ ಮತ ಹಾಕುವುದು ಅಲ್ಲ.,1,1
ಮತ,`ಹಾಕಿ ಮತ್ತು ಬಾಲ್ ಚಿಹ್ನೆಗೆ ಮತ ನೀಡಬೇಕು ಎಂದು ವಿನಂತಿಸಿ ಕೊಂಡರು.,1,1
ಮತ,"ಚಾಮರಾಜನಗರದ ಒಟ್ಟು 53,714 ಮತದಾರರಲ್ಲಿ 38,698 ಮಂದಿ ಹಾಗೂ ಕೊಳ್ಳೇಗಾಲದ ಒಟ್ಟು 41,892 ಮತದಾರರ ಪೈಕಿ 30,877 ಮಂದಿ ಮತ ಚಲಾಯಿಸಿದ್ದಾರೆ.",1,1
ಮತ,ಜೆಡಿಎಸ್ ಗೆ ಮತ ನೀಡಿ ಹೆಚ್.ಡಿ.ಕುಮಾರಸ್ವಾಮಿಯವರ ಕೈ ಬಲಪಡಿಸಬೇಕೆಂದು ಕೆ.ಎಂ.ಸೈಯದ್ ಮತದಾರರಲ್ಲಿ ಮನವಿ ಮಾಡಿದರು.,1,1
ಮತ,"ಆದರೆ ಬಳ್ಳಾರಿ ಹಾಗೂ ಜಮಖಂಡಿ ಕ್ಷೇತ್ರಗಳಲ್ಲಿ ಬಿಜೆಪಿ ಮತ್ತು ಮೈತ್ರಿ ಅಭ್ಯರ್ಥಿಗಳ ಮಧ್ಯೆ ಹತ್ತಿರದ ಸ್ಪರ್ಧೆ ಇದ್ದು, ಮತ ಎಣಿಕೆಯ ದಿನ ಸಮೀಕ್ಷೆಯ ವರದಿಗಿಂತಲೂ ಭಿನ್ನವಾದ ಫಲಿತಾಂಶವನ್ನು ನಿರೀಕ್ಷಿಸಲು ಬಹುದಾಗಿದೆ.",1,1
ಮತ,ಮತ ಎಣಿಕೆ ಕೇಂದ್ರಗಳು ಕೇಂದ್ರ ಚುನಾವಣಾ ಆಯೋಗದ ಮಾರ್ಗಸೂಚಿಗಳನ್ವಯ ಕಾರ್ಯ ನಿರ್ವಹಿಸಲಿವೆ ಎಂದು ಅವರು ತಿಳಿಸಿದರು.,1,1
ಮತ,ಕ್ಷೇತ್ರದಲ್ಲಿ ನವಯುವಕರು ಜಾತಿ ಮತ ಪಂಥ ಮೀರಿ ಪ್ರಧಾನಿ ಮೋದಿಯವರನ್ನು ಮೀರಿ ಬೆಂಬಲಿಸುವ ಮನಸ್ಥಿತಿ ಎದ್ದು ಕಾಣುತ್ತಿದೆ.,2,2
ಮತ,"ಈ ಪೈಕಿ 14 ಮಂದಿ ಮತ ಎಣಿಕೆ ಮೇಲ್ವಿಚಾರಕರು, 14 ಎಣಿಕೆ ಸಹಾಯಕರು ಮತ್ತು 14 ಸೂಕ್ಷ್ಮ ವೀಕ್ಷಕರಿಂದ ಕೂಡಿರುವ ಒಂದು ತಂಡವಾಗಿ ಕಾರ್ಯ ನಿರ್ವಹಿಸಲಿದೆ.",1,1
ಮತ,ಹಣ ಇದ್ದರೆ ಹೇಗಾದರೂ ಮತ ಖರೀದಿಸಬಹುದು ಎನ್ನುವ ಸ್ಥಿತಿ ಇದೆ.,1,1
ಮತ,ಯಾವ ಭಾಗದಲ್ಲಿ ಎಷ್ಟು ಮತ ಬರಬಹುದು?,1,1
ಮತ,"ಏಕೆಂದರೆ, ಈ ಕ್ಷೇತ್ರಗಳಲ್ಲಿ ಆ ಪಕ್ಷಗಳ ಅಧಿಕೃತ ಅಭ್ಯರ್ಥಿಗಳಿಗೆ ಮತ ವಿಭಜನೆಯ ‘ಹೊಡೆತ’ ನೀಡಿದೆ.",1,1
ಮತ,ನನಗೆ ಇದೆಲ್ಲದಕ್ಕಿಂತಲೂ ಹೆಚ್ಚಾಗಿ ಮೊದಲ ಬಾರಿಗೆ ಮತ ಹಾಕುವ ಸಂಭ್ರಮ.,1,1
ಮತ,"ಕಳೆದ ಬಾರಿ ಚುನಾವಣೆಯಲ್ಲಿ ಬಿಜೆಪಿ ಪಕ್ಷದ ಅಭ್ಯರ್ಥಿ ಸೋಮನಗೌಡ ಪಾಟೀಲ ಸಾಸನೂರ ಸುಮಾರು 28,425 ಮತ ಪಡೆಯುವುದರ ಮೂಲಕ ಎರಡನೇ ಸ್ಥಾನಕ್ಕೆ ತೃಪ್ತಿಪಟ್ಟಿದ್ದರು.",1,1
ಮತ,ಶ್ರೋತೃಗಳು 92.7 ಎಫ್‌ಎಂಗೆ ಕರೆ ಮಾಡಿ ಮತ ಚಲಾಯಿಸಬಹುದು.,1,1
ಮತ,ಕ್ಷೇತ್ರದ ಜನ ನನ್ನ ಮೇಲೆ ನಂಬಿಕೆ ಇಟ್ಟು ಮತ ನೀಡಿರುವುದಕ್ಕೆ ಕತಜ್ಞನಾಗಿದ್ದೇನೆ.,1,1
ಮತ,ಸಮೀಕ್ಷೆ ಪ್ರಕಾರ ಶಿವಮೊಗ್ಗದಲ್ಲ ಬಿಜೆಪಿ ಯ ರಾಘವೇಂದ್ರ ಅವರಿಗೆ 46% ಮತ ಬಿದ್ದಿದ್ದರೆ ಮೈತ್ರಿ ಅಭ್ಯರ್ಥಿ ಜೆಡಿಎಸ್‌ನ ಮಧು ಬಂಗಾರಪ್ಪಗೆ 38% ಮತ ಬಿದ್ದಿವೆಯಂತೆ.,1,1
ಮತ,ಮಂಗಳವಾರದಂದು ಬೆಳಿಗ್ಗೆ ೦೬ ಗಂಟೆಯಿಂದಲೇ ಭೌತಿಕವಾಗಿ ಮತ ಯಂತ್ರಗಳ ಹಂಚಿಕೆ ಕಾರ್ಯ ವಿವಿಧ ರಾಜಕೀಯ ಪಕ್ಷಗಳ ಪ್ರತಿನಿಧಿಗಳ ಸಮ್ಮುಖದಲ್ಲಿ ಪ್ರಾರಂಭಗೊಂಡಿತು.,1,1
ಮತ,ವೋಟರ್ ಐಡಿ ಇಲ್ಲದಿದ್ರೆ ಚಿಂತೆ ಬೇಡ; 12 ಪರ್ಯಾಯ ಗುರುತು ತೋರಿಸಿ ಮತ ಹಾಕಿ,1,1
ಮತ,ಇದು ನಿನ್ನೆ ನಡೆದ ಗ್ರಾಮಪಂಚಾಯತ್ ಚುನಾವಣೆಯ ಮತ ಎಣಿಕೆ ನಂತರದ ಒಂದು ನೋಟ.,1,1
ಮತ,ಆದರೆ ಹಾಲಿ ವಿಶ್ವಾಸ ಮತ ಸುಪ್ರೀಂಕೋರ್ಟ್‌ ಕಣ್ಗಾವಲಿನಲ್ಲಿ ನಡೆಯುತ್ತಿರುವುದರಿಂದಾಗಿ ಈ ಮಾರ್ಗ ಕಷ್ಟ.,1,1
ಮತ,ಠೇವಣಿ ಉಳಿಯಲು ಎಷ್ಟು ಮತ ಪಡೆಯಬೇಕು :,1,1
ಮತ,ಆದರೆ ಕಣದಲ್ಲಿರುವ ಅಭ್ಯರ್ಥಿಗಳಿಗೆ ಮತದಾರರ ಬಳಿ ಹೋಗಿ ಮತ ಕೇಳುವುದೇ ಸವಾಲಾಗಿದೆ.,1,1
ಮತ,ದಕ್ಷಿಣ ಶಿಕ್ಷಕರ ಕ್ಷೇತ್ರದ 819 ಮತದಾರರು ಹಾಗೂ ನೈರುತ್ಯ ಶಿಕ್ಷಕರ ಕ್ಷೇತ್ರದ 772 ಮತದಾರರು ಎಡವಟ್ಟು ಮಾಡಿರುವುದು ಮಂಗಳವಾರ ಮತ ಎಣಿಕೆಯಲ್ಲಿ ಕಂಡುಬಂತು.,1,1
ಮತ,ಅಲ್ಲದೆ ನಿತೀಶ್ ತಮ್ಮ ಅಂತಿಮ ನಿರ್ಧಾರ ಪ್ರಕಟಿಸಿದ್ದು ಪ್ರಣಬ್ ಪರವಾಗಿ ಮತ ಚಲಾಯಿಸುವುದಾಗಿ ಹೇಳಿದ್ದಾರೆ.,1,1
ಮತ,ಈ ವಾರದ ಸಮಸ್ಯೆ : ಹರಿವ ಹನಿಹನಿ ನೆತ್ತರಿ೦ಗೆಲ್ಲಿದ್ದು ಜಾತಿ ಮತ ?,2,2
ಮತ,ಮತದಾರರಿಗೆ ಮತ ಚಲಾಯಿಸಲು ಅಡ್ಡಿಪಡಿಸದ ಹಾಗೆ ನೋಡಿಕೊಳ್ಳಬೇಕು ಎಂದು ಕಟ್ಟುನಿಟ್ಟಿನ ಸೂಚನೆ ನೀಡಿದೆ.,1,1
ಮತ,"ನಾಳೆ ಕಾಂಗ್ರೆಸ್ ಪಕ್ಷಕ್ಕೆ ಅತ್ಯಂತ ಮಹತ್ವದ ದಿನವಾಗಿದ್ದು, ನಾಳೆ ನಡೆಯುವ ವಿಧಾನಸಭೆ ಅಧಿವೇಶನದಲ್ಲಿ ವಿಶ್ವಾಸ ಮತ ಸಾಬೀತು ಮಾಡಬೇಕಿದೆ.",1,1
ಮತ,‘ಶಕ್ತಿಯಿಲ್ಲದ ಜೆಡಿಎಸ್ ಪಕ್ಷಕ್ಕೆ ಮತ ನೀಡುವುದರಿಂದ ಪರೋಕ್ಷವಾಗಿ ಅದು ಬಿಜೆಪಿಗೆ ಅನುಕೂಲವಾಗಲಿದೆ.,1,1
ಮತ,"ಮತಕೇಂದ್ರಕ್ಕೆ ತೆರಳುವ ಮುನ್ನ ಶಾಸಕರು ತಮ್ಮ ಬಳಿ ಇದ್ದ ಪೆನ್ನು, ಮೊಬೈಲ್ ಎಲ್ಲವನ್ನೂ ಹೊರಗಿಟ್ಟು ಚುನಾವಣಾ ಅಧಿಕಾರಿಗಳು ನೀಡುವ ಪೆನ್ನನ್ನು ಪಡೆದು ಒಳ ಹೋಗಿ ಅದೇ ಪೆನ್‍ನಲ್ಲಿ ಮತ ಪತ್ರದಲ್ಲಿ ಪ್ರಾಶಸ್ತ್ಯದ ಮತವನ್ನು ಗುರುತು ಮಾಡುವಂತೆ ಸೂಚಿಸಿದ ಹಿನ್ನೆಲೆಯಲ್ಲಿ ಅದೇ ಕ್ರಮದಂತೆ ಶಾಸಕರು ಮತ ಚಲಾವಣೆ ಮಾಡಿದರು.",1,1
ಮತ,ಮತ ಚಲಾಯಿಸುವುದಕ್ಕೆ ಮುನ್ನ ನಾವು ಆಯ್ದು ನೀಡಿರುವ ಅಭ್ಯರ್ಥಿಗಳ ಸಂಕ್ಷಿಪ್ತ ಪರಿಚಯವನ್ನೂ ಒಮ್ಮೆ ಗಮನಿಸಿ.,1,1
ಮತ,"ಇಂದೇ ನಿರ್ಧರಿಸಿ, ಮತ ಹಾಕಿ",1,1
ಮತ,ಪಕ್ಷದ ಮುಸ್ಲಿಂ ಮತ ಏಕೆಂದರೆ 2013 ಮುಜಾಫರ್ನಗರ ಗಲಭೆಗಳು ಈ ಸಮಯದಲ್ಲಿ ಸಮಾಜವಾದಿ ಪಕ್ಷದ ದೂರವಿರುವಂತೆ ಭಾವಿಸುತ್ತಾನೆ.,1,2
ಮತ,"ಆದರೆ, ಶಾಸಕರು ಹೋಗುವುದಕ್ಕೆ ಮತ ಹಾಕಿರುವ ಜನ ಬಿಡಬೇಕಲ್ಲವೇ.",1,1
ಮತ,ನಗರ ಸಂಸ್ಥೆ ಚುನಾವಣೆ ಮತ ಎಣಿಕೆ ಮುನ್ನ ದಿನವಾದ ಸೆಪ್ಟೆಂಬರ್ 2 ರಂದು ರಾತ್ರಿ ರಾಹುಲ್ ಬೀಳಗಿಯವರನ್ನು ಬರ್ಬರವಾಗಿ ಹತ್ಯೆಗೈಯಲಾಗಿತ್ತು.,1,1
ಮತ,ಲೋಕಸಭೆಯಲ್ಲಿ ಜು.20ಕ್ಕೆ ಮೋದಿ ಸರ್ಕಾರದ ವಿರುದ್ಧ ಅವಿಶ್ವಾಸ ಗೊತ್ತುವಳಿ ಚರ್ಚೆ ಮತ್ತು ಮತ ಚಲಾವಣೆ!,1,1
ಮತ,"ಹಣ, ಕಾಣಿಕೆಗಳಿಗೆ ಮತ ಮಾರಿಕೊಳ್ಳಬೇಡಿ: ವೆಂಕಟ್ ರಾಜಾ",1,1
ಮತ,ಮುಖಪುಟ » ವಿಶೇಷ » ಪ್ರಜಾ ಮತ 2018,1,1
ಮತ,ಕಾಂಗ್ರೆಸ್ ಮತ್ತು ಬಿಜೆಪಿಗೆ ಮತ ನೀಡಬೇಡಿ: ಮಾಯಾವತಿ ಆಕ್ರೋಶ,1,1
ಮತ,"ಕಾಂಗ್ರೆಸ್, ಬಿಜೆಪಿ ಬಳಿಕ ಹೆಚ್ಚು ಮತ",1,1
ಮತ,"ಬಡಪಾಯಿ ಸದ್ದಾಮ್‌ ಇರಾನಿನ ಮೇಲೆ ಕಾರಣ, ಸಫಲತೆಯಿಲ್ಲದೆ ಸೆಣಸಿ (ತಮ್ಮ ಮತ ಚಲಾವಣೆಯಿಂದ ಪರಿಸ್ಥಿತಿಯಲ್ಲಿ ಏನೂ ಸುಧಾರಣೆಯಾಗುವುದಿಲ್ಲವೆಂದು ಗೊತ್ತಿದ್ದರೂ ಬೆಳಿಗ್ಗೆಯಿಂದ ಮತಗಟ್ಟೆಯಲ್ಲಿ ನಿಂತು ಸುಸ್ತಾಗಿದ್ದ ಮತದಾರನಂತೆ) ಸುಸ್ತಾಗಿದ್ದ.",1,1
ಮತ,ಮತ ಎಣಿಕ ನಡೆಯುವಾಗ ಪ್ರತಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಒಂದರಂತೆ ವಿವಿಪ್ಯಾಟ್ ಯಂತ್ರಗಳನ್ನು ತೆರೆದು ಅಲ್ಲಿರುವ ಮುದ್ರಿತ ಪ್ರತಿಗಳನ್ನು ಲೆಕ್ಕ ಹಾಕಿ ಮತಯಂತ್ರದಲ್ಲಿ ಬರುವ ಫಲಿತಾಂಶವನ್ನು ತಾಳೆ ಮಾಡಲಾಗುವುದು.,1,1
ಮತ,ಇವರೂ ಮತ ಪ್ರಮಾಣವನ್ನು ಹೆಚ್ಚಿಸಿಕೊಳ್ಳುವ ಸಾಧ್ಯತೆ ಹೆಚ್ಚಾಗಿದೆ.,1,1
ಮತ,ಅಥಣಿಯಲ್ಲಿ ಆಯ್ಕೆಯಾಗಿರುವ ಕಾಂಗ್ರೆಸ್‌ನ ಮಹೇಶ ಕುಮಠಳ್ಳಿ ಮತ ಗಳಿಕೆ ಅಂತರದಲ್ಲಿ ಕೊನೆ ಸ್ಥಾನ (2331 ಮತ)ದಲ್ಲಿದ್ದಾರೆ.,1,1
ಮತ,ನಿಮ್ಮ ಮತ ಚಲಾಯಿಸಿ ಆಯ್ಕೆ ಮಾಡಿ,1,1
ಮತ,"ಮತೀಯ ಏಕತೆಯ ಸಮಾನ ಭೂಮಿಕೆಯ ಬಗ್ಗೆ ಉಲ್ಲೇಖಿಸುತ್ತಾ, ‘ಯಾವುದೇ ಒಂದು ಮತ ಮೇಲುಗೈ ಸಾಧಿಸುವುದರಿಂದ ಅಥವಾ ಬೇರೊಂದು ಮತವನ್ನು ನಾಶಗೊಳಿಸುವುದರಿಂದ ಇಂತಹ ಏಕತೆ ಬರುತ್ತದೆಂದು ಯಾರಾದರೂ ಭಾವಿಸಿದ್ದರೆ ಅದೊಂದು ನನಸಾಗದ ಹಗಲುಗನಸಾಗುತ್ತದೆ’ ಎಂದೂ ಅವರು ಸ್ಪಷ್ಟವಾಗಿ ಅಭಿಪ್ರಾಯಪಟ್ಟಿದ್ದರು.",1,2
ಮತ,Next: ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರವಾರು ರ‍್ಯಾಂಡಮೈಜೇಶನ್ ಮೂಲಕ ಮತ ಯಂತ್ರಗಳ ಹಂಚಿಕೆ,1,1
ಮತ,ಚುನಾವಣೆಯಲ್ಲಿ ಕೆಲಸ ಮಾಡದವರಿಗೆ ಹಾಕುವ ಮತ ದಂಡವಾಗದೇ ಅದನ್ನು ನಮಗೆ ತಕ್ಕುದಾದ ವ್ಯಕ್ತಿಗೆ ಹಾಕಿ ಕೆಲಸ ಮಾಡಿಸಿಯೇ ತೀರಬೇಕೆಂಬ ಮನಃಸ್ಥಿತಿಯಲ್ಲಿ ಉದಯವಾಗಿರುವುದು ಕೆಪಿಜೆಪಿ - ಉಪೇಂದ್ರ,1,1
ಮತ,ಮುಖ್ಯಮಂತ್ರಿ ಸಿದ್ದರಾಮಯ್ಯ ನೀಡಿದ ಜನಪರ ಯೋಜನೆಗಳ ಆಧಾರದ ಮೇಲೆ ಮತ ನೀಡುವಂತೆ ಮನವಿ ಮಾಡುತ್ತಿದ್ದೇನೆ.,1,1
ಮತ,ಚುನಾವಣೆಗೆ ಇನ್ನು ಕೆಲವು ದಿನಗಳಿರುವಾಗಲೇ ಮತ ಬೇಟೆ ಬಿರುಸಿನಿಂದ ಸಾಗಿದೆ.,1,1
ಮತ,"ಜನರ ವಿರೋಧಕ್ಕೆ ಕೈ ಮುಗಿದ ಲಾಡ್: ಇಷ್ಟವಿದ್ದರೆ ಮತ ಚಲಾಯಿಸಿ, ಇಲ್ಲವಾದರೆ ಪರವಾಗಿಲ್ಲ..!",1,1
ಮತ,"ಮನೆ-ಮನೆ ಪ್ರಚಾರ ಮಾಡಲ್ಲ, ಮತ ಮಾರಿಕೊಂಡವರು ಎಕ್ಕಡ ಸಮಾನ!",1,1
ಮತ,"ಭದ್ರತಾ ಕೊಠಡಿ, ಮತ ಎಣಿಕೆ ಕೇಂದ್ರಗಳನ್ನು ಸಿದ್ಧಪಡಿಸಿರುವುದು, ಕೌಂಟರ್ ಸ್ಥಾಪನೆ, ಮಾಧ್ಯಮ ಕೇಂದ್ರ ಸ್ಥಾಪನೆ, ಪಾರ್ಕಿಂಗ್ ವ್ಯವಸ್ಥೆ, ದೂರವಾಣಿ ಸಂಪರ್ಕ ಮೊದಲಾದವುಗಳ ಮಾಹಿತಿ ಪಡೆದರು.",1,1
ಮತ,ಮೋದಿಗೆ ಮತ ಹಾಕುವುದೇ ಉಡುಗೊರೆ ಹೀಗೊಂದು ಮದುವೆ ಆಮಂತ್ರಣ!,1,1
ಮತ,ನಂತರ ಎಲ್ಲ ಶಾಸಕರು ಸರತಿಸಾಲಿನಲ್ಲಿ ನಿಂತು ಮತ ಹಾಕಿದರು.,1,1
ಮತ,"ಈ ಮಧ್ಯೆ ಇಂದು ದಿಢೀರ್ ಶಾಸಕಾಂಗ ಪಕ್ಷದ ಸಭೆ ನಡೆಸಿದ ಡಿಎಂಕೆ ನಾಯಕ ಎಂ.ಕೆ.ಸ್ಟಾಲಿನ್ ಅವರು, ತಮ್ಮ ಪಕ್ಷ ಪಳನಿಸ್ವಾಮಿ ನೇತೃತ್ವದ ಸರ್ಕಾರದ ವಿರುದ್ಧ ಮತ ಚಲಾಯಿಸಲಿದೆ ಎಂದು ಹೇಳಿದ್ದಾರೆ.",1,1
ಮತ,"ಹೆಚ್ಚುವರಿ ವಿದ್ಯುನ್ಮಾನ ಮತ ಯಂತ್ರಗಳ ಖರೀದಿಗೆ 4,500 ಕೋಟಿ ರೂ.ಗಳ ಅವಶ್ಕಕತೆ ಇದೆ",1,1
ಮತ,ಹಣ ಮತ್ತಿತರ ಆಮಿಷಕ್ಕೆ ಬಲಿಯಾಗದೇ ಸ್ವತಂತ್ರವಾಗಿ ಮತ ಚಲಾಯಿಸಬೇಕು.,1,1
ಮತ,ಹಿಮಾಚಲ ಪ್ರದೇಶ ರಾಜ್ಯದ 12 ಜಿಲ್ಲೆಗಳ 68 ವಿಧಾನ ಸಛಾ ಕ್ಷೇತ್ರಗಳಿಗಾಗಿ ನಡೆದ ಮತದಾನದಲ್ಲಿ ದಾಖಲೆ ಪ್ರಮಾಣದಲ್ಲಿ ಮತಗಟ್ಟೆಗಳಿಗೆ ತೆರಳಿ ಮತ ಚಲಾಯಿಸಿದರು.,1,1
ಮತ,15ರ ಬೆಳಿಗ್ಗೆ 8ರಿಂದ ಮತ ಎಣಿಕೆ ಆರಂಭಗೊಳ್ಳ,1,1
