word,sentence,label,kannada_meaning,english_meaning
ಯಜಮಾನ,"ಮೇ೧೮ ರಂದು ಕ್ರಿಡೋತ್ಸವವನ್ನು ಉದ್ಯಮಿಗಳಾದ ಜಗದೀಶ್ ರೈ ಉದ್ಘಾಟಿಸಲಿದ್ದು, ಅಧ್ಯಕ್ಷತೆಯನ್ನು ನೀಲುಮಾಡುಗುತ್ತುವಿನ ಯಜಮಾನ ದೇವಪ್ಪ ರೈ ವಹಿಸಲಿದ್ದಾರೆ.",4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ಮನೆಯ ಯಜಮಾನ ಬಂದೊಡನೆ ಸುತಾಪಾ ತಮ್ಮ ಕೈಲಿದ್ದ ಸ್ಕ್ರಿಪ್ಟನ್ನು ಅವರ ಕೈಗೆ ಇತ್ತರು.,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,"ಉದಾಹರಣೆಗೆ, ಒಪ್ಪಂದದ ಆರಂಭಿಕ ಮುಕ್ತಾಯ ಕೆಲಸಗಾರರ ಯಜಮಾನ ತನ್ನ ತರಬೇತಿ ಖರ್ಚು ಹಣ ಸರಿದೂಗಿಸಲು ಸೀಳು ತುಂಡನ್ನು ಇರಬಹುದು.",4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,"ಮನವಳಿಕೆ ಗುತ್ತಿನ ಯಜಮಾನ ರಮನಾಥ ರೈ, ದೈವ ದೇವರುಗಳ ಟ್ರಸ್ಟ್ ನ ಅಧ್ಯಕ್ಷ ದಯಾನಂದ ರೆ, ಕಾರ್ಯದರ್ಶಿ ಪ್ರಶಾಂತ್ ರೈ, ಭಜನಾ ಮಂಡಳಿಯ ಅಧ್ಯಕ್ಷ ಬಾಲಕೃಷ್ಣ ರೈ ,ಕಾರ್ಯದರ್ಶಿ ವಿಜಯ ರೈ ಜೊತೆ ಕಾರ್ಯದರ್ಶಿ ಮಂಜೇಶ್ ಶೆಟ್ಟಿ ಮನವಳಿಕೆ ಹಾಗೂ ಕುಟುಂಬಸ್ಥರು ಮತ್ತು ಸರ್ವ ಸದಸ್ಯರು ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ಸಹಕರಿಸಿದರು.",4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,"ಪ್ರಕರಣ ಅ 5 ರಂದು ಬೆಳಕಿಗೆ ಬಂದರೂ ಮನೆಯ ಯಜಮಾನ ಅ 6 ರಂದು ದೂರು ನೀಡಿದ್ದು ,ಕೆಲಸದವರಿಗೆ ಪಾವತಿಸಲು ಬ್ಯಾಂಕಿನಿಂದ ಡ್ರಾ ಮಾಡಿ ಹಣ ತಂದಿಟ್ಟುರುವುದಾಗಿ ಅವರು ದೂರಿನಲ್ಲಿ ತಿಳಿಸಿದ್ದಾರೆ .",4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,"ಈಗ ಸೆಲ್ಫೀಗಳ ದೆಸೆಯಿಂದಾಗಿ ಕೋಟು–ಪೇಟ, ರೇಷ್ಮೆ ಸೀರೆ–ಕಾಸಿನ ಸರಗಳಲ್ಲಿ ಕಂಗೊಳಿಸುವ ಯಜಮಾನ ಯಜಮಾನತಿ ಯರ ಚಿತ್ರಪಟಗಳೆಲ್ಲ ಆಲ್ಬಂ ಸೇರಿವೆ.",4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ಒಂದು ಮನೆಗೆ ಒಬ್ಬ ಯಜಮಾನ ಇರುತ್ತಾನೆ.,2,ಕುಟುಂಬದ ಮುಖ್ಯಸ್ಥ,Head of the family
ಯಜಮಾನ,"ಲವ್‌ ಮಾಡುವ ಹುಡುಗ, ಮಾರ್ಕೆಟ್‌ನಲ್ಲಿ ತನ್ನ ಬ್ರ್ಯಾಂಡ್‌ ಮತ್ತು ತನ್ನವರಿಗಾಗಿ ಕಾದಾಡುವ ಖಡಕ್‌ ಫೈಟರ್‌ ಕಡೆಯಲ್ಲಿ ನಾಯಕಿ ಕಾವೇರಿಗೆ ನೆಚ್ಚಿನ ಯಜಮಾನ ಹೀಗೆ ಎಲ್ಲ ವಿಭಾಗಗಳಲ್ಲಿಯೂ ಅವರು ಸಿಕ್ಸರ್‌ ಬಾರಿಸಿದ್ದಾರೆ.",4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,"ಯಜಮಾನ ಮತ್ತು ಬಾಳಿಕೆ ಬರುವ, ಉದಾಹರಣೆಗೆ, ಖೋಟಾ ಮಾದರಿಗಳು.",4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ಯಜಮಾನ ಮತ್ತೊಂದು ಹೊರೆ ಹೊರಿಸಿದಾಗ ಕತ್ತೆ ಮನದಲ್ಲೇ ಹೇಳಿತು,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ದೊಡ್ಡೊವ್ನು ಯಜಮಾನ,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,"ಮನೆ ಯಜಮಾನ ಗ್ರಾಮ ಪಂಚಾಯ್ತಿಯ ಸರಪಂಚ್, ಆತನ ಪತ್ನಿ, ತಾಯಿ, ಸಹೋದರ ಮತ್ತು ಆತನ ಪತ್ನಿ ಇವರೆಲ್ಲರೂ ಆ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಸದಸ್ಯರು….",2,ಕುಟುಂಬದ ಮುಖ್ಯಸ್ಥ,Head of the family
ಯಜಮಾನ,"ಯಜಮಾನ ಅಬಾಕನ್ ನದಿ, ಫೋಟೋಗಳನ್ನು ಅವರು ವಿಶ್ವದ ಅತ್ಯಂತ ಆಕರ್ಷಕ ಒಂದಾಗಿದೆ ಎಂದು ತೋರಿಸಲು.",2,ಕುಟುಂಬದ ಮುಖ್ಯಸ್ಥ,Head of the family
ಯಜಮಾನ,ಚಾಲೆಂಜಿಂಗ್ ಸ್ಟಾರ್ ದರ್ಶನ್​ ಫ್ಯಾನ್ಸ್ ಮಾತ್ರ ಯಜಮಾನ ಚಿತ್ರದ ಫಸ್ಟ್ ಸಾಂಗ್​ ನೋಡಿ ಹಬ್ಬಕ್ಕೆ ಕಿಚ್ಚು ಹಚ್ಚಿದ್ದಾರೆ.,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,"ಯಜಮಾನ ಸಂಸ್ಕೃತಿಯ ಸಾಂಸ್ಕೃತಿಕ ಪ್ರತೀಕಗಳಿಗೆ ಪ್ರತಿ ಮಾದರಿ ನಿಮರ್ಾಣ ಮಾಡುವಂತೆಯೇ, ರಾಜಕೀಯ ಸಂಸ್ಕೃತಿಯ ಮಾದರಿಗಳಿಗೂ ಎದುರು ನಿಮರ್ಿಸುವ ಹವಣು ಅವರಲ್ಲಿ ಅಪ್ರಜ್ಞಾಪೂರ್ವಕವಾಗಿದೆ ಅಥವಾ ಪ್ರಜ್ಞಾಪೂರ್ವಕವಾಗಿದ್ದಾಗಲೂ ಅದರ ವ್ಯಾಪ್ತಿ ಸಾಮಾಜಿಕ ಸಾಂಸ್ಕೃತಿಕ ಪ್ರತಿರೋಧ ನಿಮರ್ಾಣದಷ್ಟು ಬಲಿಷ್ಠವಾಗಿಲ್ಲ ಎನ್ನಬಹುದೇನೋ.",4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ಯಜಮಾನ ಚಿತ್ರದ ಟೈಟಲ್ ಘೋಷಣೆ ಆದ ಬಳಿಕ ಗಾಂಧಿ.,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,"ಮಾಹಿತಿಯ ಮೇರೆಗೆ ಪೊಲೀಸರು ಮನೆ ಬಳಿ ಹೋಗಿದ್ದಾರೆ ಮನೆ ಒಳಗಿನಿಂದ ಚಿಲಕ ಹಾಕಿದ್ದು, ಬಾಗಿಲು ಒಡೆದು ಒಳಗೆ ಪ್ರವೇಶಿಸಿದಾಗ, ಮನೆ ಯಜಮಾನ ಧೀರಜ್ ತ್ಯಾಗಿ ಅವರ ಶವ ನೇಣು ಬಿಗಿದ ಸ್ಥಿತಿಯಲ್ಲಿ ಪತ್ತೆಯಾಗಿದೆ.",4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,Home Latest ಎರಡನೇ ಹೆಣ್ಣು ಮಗುವನ್ನು ನಿರೀಕ್ಷಿಸುತ್ತಿರುವ ಫೇಸ್ಬುಕ್ ಯಜಮಾನ ಜುಕರ್ ಬರ್ಗ್ ಟಿಪ್ಪಣಿ ಮನ ಮುಟ್ಟಿರುವುದೇಕೆ ಗೊತ್ತೆ?,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ಇನ್ನೂ ದರ್ಶನ್ ಭಕ್ತಗಣ ಕುಂತ್ರೂ ನಿಂತ್ರೂ ನಿಂತ ನೋಡೋ ಯಜಮಾನ ಅನ್ನುತ್ತಿದೆ.,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ಆದುದರಿಂದ ಯಜಮಾನ ಮತ್ತು ಅವನ ಪತ್ನಿ ಇವರು ಮಾಡಿದ ಕರ್ಮಕ್ಕೆ ಶಿವ-ಶಕ್ತಿಯ ಸಹಾಯ ದೊರೆತು ಕಡಿಮೆ ಕಾಲಾವಧಿಯಲ್ಲಿ ಫಲ ಪ್ರಾಪ್ತಿಯಾಗುತ್ತದೆ.,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,"ಯಜಮಾನ ಸ್ಥಾನ ಮುಂಡಾಳಗುತ್ತು ಶಾಂತರಾಮ ರೈ, ಗೌರವ ಕಾರ್ಯದರ್ಶಿ ಮುಂಡಾಳಗುತ್ತು ಸುಧಾಕರ ರೈ, ಕೋಶಾಧಿಕಾರಿ ಮುಂಡಾಳಗುತ್ತು ವಸಂತ ರೈ, ಪ್ರಧಾನ ಕಾರ್ಯದರ್ಶಿ ಮುಂಡಾಳಗುತ್ತು ಮನೋಹರ ರೈ, ಉಪಾಧ್ಯಕ್ಷರಾದ ಕೋರಂಗ ರಾಜೀವ ರೈ, ರಾಘವ ಗೌಡ ಕೆರೆಮೂಲೆ ಹಾಗೂ ಕೆದಂಬಾಡಿ ಬೀಡು ಚಂದ್ರಹಾಸ ಬಲ್ಲಾಳ್, ನಾಲ ಕೃಷ್ಣ ರೈ ಮತ್ತು 18 ವರ್ಗ ಮನೆತನದವರು, ಗ್ರಾಮಸ್ಥರು ಉಪಸ್ಥಿತರಿದ್ದರು.",4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ಅವನು ನನ್ನ ಯಜಮಾನ,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ಇದನ್ನು ತಿಳಿದ ದರ್ಶನ್ ಅವರು ಆಕೆಯನ್ನು ಯಜಮಾನ ಶೂಟಿಂಗ್ ಸ್ಪಾಟ್‌‌‌‌ಗೆ ಕರೆಸಿಕೊಂಡು ಮಾತನಾಡಿಸಿ ಆರೋಗ್ಯ ವಿಚಾರಿಸಿದ್ದಾರೆ.,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,"ಹಗಲು ರಾತ್ರಿಯೆಲ್ಲ ಬೆಲ್ಲ ತಯಾರಿಸುವಾಗ ಮನೆಯ ಯಜಮಾನ ಎನಿಸಿಕೊಂಡ ರೈತ ವಾರಗಟ್ಟಲೆ ನಿದ್ದೆ, ವಿಶ್ರಾಂತಿ ಇಲ್ಲದೆ ಹೈರಾಣಾಗುತ್ತಾನೆ.",4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ಮೀ ಮಾರ್ಗದಲ್ಲಿ ವಿಶ್ವದ ವೇಗದ ದಾಖಲೆ ಸೇರಿದಂತೆ ಸಾಧನೆಗಳು ವಿವಿಧ ಅಂತಾರಾಷ್ಟ್ರೀಯ ವರ್ಗದ ಕ್ರೀಡಾ ಒಂದು ಯಜಮಾನ ಆಯಿತು.,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ಅವುಗಳಲ್ಲಿ ಒಂದು ಮನೆಯ ಯಜಮಾನ ಕೂಲಿ ಕಾರ್ಮಿಕ.,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ಆದರೆ ಜವಾಬ್ದಾರಿಯನ್ನು ತೋರಿಸಬೇಕಾದ ಮನೆಯ ಯಜಮಾನ ನಾಯಕತ್ವ ವಹಿಸಲು ವಿಫಲರಾಗಿದ್ದಾರೆ ಎಂದು ಕೇಂದ್ರ ಸರಕಾರವನ್ನು ಟೀಕಿಸಿದರು.,2,ಕುಟುಂಬದ ಮುಖ್ಯಸ್ಥ,Head of the family
ಯಜಮಾನ,ಆ ಹೊತ್ತಿನಲ್ಲಿ ಮತ್ತೊಮ್ಮೆ ಹೊಲದ ಯಜಮಾನ ಬಂದ.,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ನನಗೆ ಭಾವನಾಗಿರತಕ್ಕಂಥವರು ತಂದೆ ಸಮಾನವಲ್ಲವೇ ಯಜಮಾನ,1,"ಗಂಡ, ಪತಿ, ಮದುವೆಯಾದವ, ಇನಿಯ",Husband
ಯಜಮಾನ,ಬಯೋಮೆಟ್ರಿಕ್‍ನಲ್ಲಿ ತಂಬ್ ನೀಡಲು ಮನೆಯ ಯಜಮಾನ ಜೊತೆಗೆ ಮತ್ತೊಬ್ಬ ಸದಸ್ಯನಿಗೂ ಅವಕಾಶ ನೀಡಲಾಗುವುದು ಎಂದು ತಿಳಿಸಿದರು.,2,ಕುಟುಂಬದ ಮುಖ್ಯಸ್ಥ,Head of the family
ಯಜಮಾನ,"ಯಜಮಾನ ಸಿನಿಮಾ ಯಶಸ್ಸಿನ ಬಗ್ಗೆ ಸಂತಸ ಹಂಚಿಕೊಂಡ ದರ್ಶನ್, ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ಪರೀಕ್ಷೆ, ಕ್ರಿಕೆಟ್ ಪಂದ್ಯ ಇದ್ದರೂ ಸಿನಿಮಾ ಸಕ್ಸಸ್ ಆಗಿದೆ ಎಂದು ಹೇಳಿದರು ನಂತರ ಮಂಡ್ಯ ಚುನಾವಣೆ ಪ್ರಚಾರಕ್ಕೆ ಬರ್ತಿರಾ ಅನ್ನೋ ಪ್ರಶ್ನೆಗೆ ಪ್ರತಿಕ್ರಿಯಿಸಿದ ದರ್ಶನ್, ಇದು ಕೇವಲ ಯಜಮಾನ ಚಿತ್ರದ ಸುದ್ದಿಗೋಷ್ಟಿ ,ಯಜಮಾನ ಸಿನಿಮಾ ಬಗ್ಗೆ ಏನಾದರೂ ಕೇಳಿ ಹೇಳ್ತಿನಿ , ಬೇರೆ ವಿಚಾರಗಳನ್ನ ಬೇರೆ ಕಡೆ ನಾನು ಮಾತನಾಡುತ್ತೇನೆ ಎಂದು ಹೇಳಿದರು.",4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,"ಹೆಂಡತಿ ಮಾತನ್ನು ನಾನೇಕೆ ಕೇಳಬೇಕು, ನಾನು ಮನೆ ಯಜಮಾನ ಎಂಬಂತಹ ಒಣ ಪ್ರತಿಷ್ಠೆಗಳು ಬದುಕನ್ನು ಕಟ್ಟಿಕೊಡಲು ಸಹಕರಿಸುವುದಿಲ್ಲ.",2,ಕುಟುಂಬದ ಮುಖ್ಯಸ್ಥ,Head of the family
ಯಜಮಾನ,ಮನೆಯ ಯಜಮಾನ ವಿಶ್ವನ ಪಾತ್ರಕ್ಕೆ ಟೆನ್ನಿಸ್ ಕೃಷ್ಣ ಜೀವ ತುಂಬಿದ್ದಾರಂತೆ.,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,"ಅಷ್ಟರಲ್ಲಿ, ಆ ಮನೆಯ ಯಜಮಾನ ಬಂದರೆ ಅವರಿಗೂ ಸಂತೋಷಗೊಳಿಸುತ್ತ",4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,"ಮಂಗಳೂರು ಬಂಟರ ಮಾತೃಸಂಘದ ಕಾರ್ಯಕಾರಿ ಸಮಿತಿ ಸದಸ್ಯ ಆನಂದ ಶೆಟ್ಟಿ, ಬಾಲಕೃಷ್ಣ ಭಟ್ ಪುತ್ತಿಗೆ, ಮಾವಿನಕಟ್ಟೆ ಯಜಮಾನ ಸಂಸ್ಥೆ ಮುಖ್ಯಸ್ಥ ಟಿ.",4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ಆಡ್ತಾ ಇದ್ದೀಯಲ್ಲಾ ಯಜಮಾನ,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ಅಂಗಡಿಯಲ್ಲಿ ನೈಋತ್ಯ ಮೂಲೆಯಲ್ಲಿ ಯಜಮಾನ ಅಥವಾ ಯಜಮಾನತಿ ಕುಳಿತಿರಬೇಕು.,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,"ಆದರೆ, ಹೆಣ್ಣಿನ ಲೈಂಗಿಕತೆ ಎನ್ನುವುದು ಒಂದು ಊಳಿಗಮಾನ್ಯ ಯಜಮಾನ ವ್ಯವಸ್ಥೆಯಲ್ಲಿ ಸಧಾ ಸಂಶಯಕ್ಕೆ ಬಲಿಯಾಗುವ ವಸ್ತುವೇ ಎಂಬುದಕ್ಕೆ ಜ್ವಲಂತ ನಿದರ್ಶನ ಸೀತೆಯ ಪ್ರತೀಕದಲ್ಲೇ ಅಳವಟ್ಟಿದ್ದು, ಅದು ಒಂದು ಸಾಮಾಜಿಕ ಅಮಾನವೀಯ ವಿಸಂಗತಿ ಎಂದು ಅವರಿಗೆ ಅನ್ನಿಸದೆ ಹೋಗಿರುವುದು ಸಾಧ್ಯವೆ?",4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ಈರನನ್ನು ಮನದಲ್ಲಿ ಸ್ಮರಿಸುತ್ತ ತಿಮ್ಮನ ಬದಲು ನನ್ನ ಯಜಮಾನ ಈರನೇ ಆಗಿದ್ದಿದ್ದರೆ ಎಷ್ಟು ಚೆನ್ನಾಗಿರ್ತಿತ್ತು.,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,"ಯಜಮಾನ ವಿವಿಧ Weigel ಬ್ರಿಸ್ಟಲ್ ರೂಬಿ, ಅಗಲ ವ್ಯಾಸದಲ್ಲಿ ಸಾಂಕೇತಿಕವಾಗಿ ಕಡಿಮೆ 2 ಮೀ ಹಾಗೆಯೇ ಇದು ಎತ್ತರ, 3 ಮೀ.",1,"ಗಂಡ, ಪತಿ, ಮದುವೆಯಾದವ, ಇನಿಯ",Husband
ಯಜಮಾನ,ದರ್ಶನ್‌ ಸದ್ಯ ಒಡೆಯ ಮತ್ತು ಯಜಮಾನ ಸಿನಿಮಾದ ಶೂಟಿಂಗ್‌ನಲ್ಲಿ ಬಿಝಿ ಇದ್ದಾರೆ.,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ನಿನ್ನೆ ಬಿಡುಗಡೆಯಾದ ಯಜಮಾನ ಚಿತ್ರದ ಹಾಡಿಗೆ ಹಾಗೂ ಪೈಲ್ವಾನ್ ಚಿತ್ರದ ಟೀಸರ್ ಗೆ ಜಯವಾಗಲಿ….,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ಮನೆಯ ಯಜಮಾನ ತನಗಿಂತ ಚಿಕ್ಕವರಿಗೆ ಮದುವೆ ಮಾಡಿಸಬೇಕು.,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ಯಜಮಾನ ಚಿತ್ರದ ಹಾಡಿನ ತುಣುಕುಗಳನ್ನ ಸೋಶಿಯಲ್ ಮೀಡಿಯಾದಲ್ಲಿ ಲೀಕ್ ಮಾಡಿದ್ದಾರೆ.,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ಯಜಮಾನ ಮತ್ತು ಹೆಮ್ಮೆಯ ರೊಟ್ವೀಲರ್ (ಮಾಲೀಕರು ವಿಮರ್ಶೆಗಳು ಈ ದೃಢೀಕರಿಸುತ್ತವೆ) ಬಲವಾದ ಪಾತ್ರವನ್ನು ಹೊಂದಿದೆ.,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ಕುಟುಂಬದ ಯಜಮಾನ ಪುರುಷನೇ ಇರುತ್ತಾನೆ.,2,ಕುಟುಂಬದ ಮುಖ್ಯಸ್ಥ,Head of the family
ಯಜಮಾನ,ಈ ಪ್ರಕರಣದಲ್ಲಿ ಮನೆಯ ಯಜಮಾನ ಲಲಿತ್ ಬಾಟಿಯಾ ಅವರಿಗೆ ಶೇರ್ಡ್ ಸೈಕೋಟಿಕ್ ಡಿಸಾರ್ಡರ್ ಇದ್ದಿರಬಹುದು.,2,ಕುಟುಂಬದ ಮುಖ್ಯಸ್ಥ,Head of the family
ಯಜಮಾನ,"ಮುಪ್ಪು, ರೋಗ ಮತ್ತು ಕೆಲಸ ಇಲ್ಲದಂಥ ಸಂದರ್ಭದಲ್ಲಿ ಯಜಮಾನ ಗುಲಾಮರನ್ನು ಸಾಮಾನ್ಯವಾಗಿ ಹೊರ ಹಾಕುತ್ತಿರಲಿಲ್ಲ.",4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ಸ್ಥಳೀಯ ನಾಯಕತ್ವವನ್ನು ಬೆಳೆಸುವ ಗೋಜಿಗೆ ಹೋಗದೆ ಎಲ್ಲವನ್ನೂ ದೆಹಲಿಯಿಂದಲೇ ಹೇರುವ ಯಜಮಾನ ಸಂಸ್ಕೃತಿಯಿಂದಾಗಿ ಸಹಜವಾಗಿಯೇ ಪಕ್ಷದ ನಾಯಕತ್ವ ದುರ್ಬಲವಾಗಿದೆ.,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,"ಅದು ಗೊತ್ತಾಗಿ ಆ ಊರಿನ ಯಜಮಾನ ನಾಟಕದಲ್ಲಿನ ತನ್ನ ಕುರಿತಾದ ದೃಶ್ಯಗಳನ್ನು ಕಿತ್ತು ಹಾಕಬೇಕು, ಇಲ್ಲದಿದ್ದರೆ ನಾಟಕ ಆಡಲು ಅವಕಾಶ ಕೊಡುವುದಿಲ್ಲ ಎಂದು ಹೇಳುತ್ತಾನೆ.",4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,"ವೈವಿಧ್ಯಮಯವಾದ ಪದಗಳನ್ನು ಟೀಸರ್ ನಲ್ಲಿ ಬಳಸಲಾಗಿದೆ ನಂಬಿಕೆಗೆ ಇನ್ನೊಂದು ಹೆಸರು ವಿನಯದ ಪರ್ವತ ಎಂದು ಪ್ರಾರಂಭವಾಗುವ ಟೀಸರ್, ಅಭಿಮಾನಿಗಳ ಆಸ್ತಿ, ಕನ್ನಡಿಗರ ಹೆಮ್ಮೆ ಯಜಮಾನ ಎಂದು ಟೀಸರ್ ನಲ್ಲಿ ಮೂಡಿಬಂದಿದೆ.",4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ಇದೀಗ ಕನ್ನಡವೇ ಸುಳಿಯದ ಜಾಗದಲ್ಲಿ ಯಜಮಾನ ಯಜಮಾನಿಕೆಯನ್ನು ಆರಂಭ ಮಾಡುತ್ತಿದ್ದಾರೆ.,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ನಡುರಾತ್ರಿಯಲ್ಲಿ ಸಿಸಿ ಟಿವಿ ದೃಶ್ಯ ನೋಡಿ ಬೆಚ್ಚಿಬಿದ್ದಿದ್ದ ಮನೆ ಯಜಮಾನ | Kannada Dunia | Kannada News | Karnataka News | India News,2,ಕುಟುಂಬದ ಮುಖ್ಯಸ್ಥ,Head of the family
ಯಜಮಾನ,ಸ್ಕೂಟರ್‍‍ನ ಯಜಮಾನ ಜಾವೊ ಎಂದು ಗುರುತಿಸಲಾಗಿದೆ.,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ಗುರುವಾರ ಮಧ್ಯಾಹ್ನ ಕಿನ್ಯ ತಟ್ಟಾಜೆ ಬಳಿ ಸಿಡಿಲು ಬಡಿದು ಮನೆಯ ಯಜಮಾನ ಗಾಯಗೊಂಡ ಘಟನೆ ಸಂಭವಿಸಿದೆ.,2,ಕುಟುಂಬದ ಮುಖ್ಯಸ್ಥ,Head of the family
ಯಜಮಾನ,"ಇರುವುದನ್ನು ಮನೆಯ ಯಜಮಾನ ಎಲ್ಲರಿಗೂ ನ್ಯಾಯೋಚಿತವಾಗಿ ಹಂಚಿ, ಎಲ್ಲರನ್ನೂ ಸಮಾನವಾಗಿ ಕಂಡು, ಯಾರ ಬಳಿಯೂ ಕೈ ಚಾಚದೆ ಮನೆಯ ಮರ್ಯಾದೆ ಮುಕ್ಕಾಗದಂತೆ ನೀಸಬೇಕು.",2,ಕುಟುಂಬದ ಮುಖ್ಯಸ್ಥ,Head of the family
ಯಜಮಾನ,"ಸ್ನೇಹಿತನಂತೆ ಇದ್ದ ತನ್ನ ಯಜಮಾನ ಖಂಡಿತ ಬರುತ್ತಾನೆ ಎಂಬ ನಿರೀಕ್ಷೆಯಲ್ಲೇ ಹಿಂತಿರುಗಿ ಮನೆಗೆ ಹೋಗದೆ, ಅದೇ ನಿಲ್ದಾಣದ ಬಳಿ 1925ರಿಂದ 1935ರವರೆಗೆ ಕಾದು ನೋಡಿತು.",2,ಕುಟುಂಬದ ಮುಖ್ಯಸ್ಥ,Head of the family
ಯಜಮಾನ,"ಇದು ದರ್ಶನ್ ಅಭಿಮಾನಿಗಳೇ ಮಾಡಿರುವುದು ಎಂದು ಸುದೀಪ್ ಫ್ಯಾನ್ಸ್ ಆರೋಪ ಮಾಡಿದ್ದರೆ, ದರ್ಶನ್ ಅಭಿನಯದ ಕುರುಕ್ಷೇತ್ರ ಮತ್ತು ಯಜಮಾನ ಚಿತ್ರಗಳೂ ಪೈರಸಿ ಆಗಿತ್ತು ಆಗ ನಾವು ನಿಮ್ಮ ಮೇಲೆ ಆರೋಪ ಮಾಡಿದ್ದೇವೆಯೇ ಎಂದು ಒಬ್ಬರ ಮೇಲೊಬ್ಬರು ಕೆಂಡ ಕಾರುತ್ತಿದ್ದಾರೆ.",1,"ಗಂಡ, ಪತಿ, ಮದುವೆಯಾದವ, ಇನಿಯ",Husband
ಯಜಮಾನ,"ಬಾಯಾರಿದಾಗ ಅಲ್ಲ, ಯಜಮಾನ ಕೊಟ್ಟಾಗ ನೀರು ಎಂಬುದು ಕ್ರೂರವಲ್ಲವೇ?",2,ಕುಟುಂಬದ ಮುಖ್ಯಸ್ಥ,Head of the family
ಯಜಮಾನ,ಮನೆಯ ಯಜಮಾನ ತಂದೆಯೇ.,2,ಕುಟುಂಬದ ಮುಖ್ಯಸ್ಥ,Head of the family
ಯಜಮಾನ,"ಕಟೀಲು ದೇವಳ, ಮೇಳ ಯಾರಪ್ಪನ ಆಸ್ತಿಯೂ ಅಲ್ಲ, ಯಜಮಾನ ಎನ್ನುವುದು ಪಾಳೆಗಾರಿಕೆ ವ್ಯವಸ್ಥೆಯ ಸ್ಥಾನವಲ್ಲ !",4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,ಒಂದೆಡೆ ಚಿತ್ರಕ್ಕೆ ಯಜಮಾನ ಅನ್ನೋ ಹಿಟ್​ ಟೈಟಲ್​ ಇದ್ರೆ ಮತ್ತೊಂದೆಡೆ ಈ ಚಿತ್ರದಲ್ಲಿ ದಚ್ಚು ಇಬ್ಬರು ಚೆಲುವೆಯರ ಜೊತೆ ಡ್ಯುಯೆಟ್​ ಹಾಡ್ತಿದ್ದಾರೆ.,4,ಮಾಲೀಕ,Owner
ಯಜಮಾನ,"ರಬ್ಬರ್ ಪ್ಲಾಂಟೇಶನ್ ಹೊಂದಿದ್ದ ಕುಟುಂಬದ ಯಜಮಾನ ಕೃಷ್ಣನ್, ಮಾಟಮಂತ್ರವನ್ನೂ ಮಾಡುತ್ತಿದ್ದರು.",2,ಕುಟುಂಬದ ಮುಖ್ಯಸ್ಥ,Head of the family
